Title,# Views,# Rates,Average Score,Douban Link
殊途同归 第一季 ,2,2,9.0,https://movie.douban.com/subject/5313428/
渐入虚白,2,1,8.0,https://movie.douban.com/subject/26844774/
枪火 ,20,18,9.0,https://movie.douban.com/subject/1300741/
路边野餐,24,22,7.909090909090909,https://movie.douban.com/subject/26337866/
一个早春下午，一丝幽远记忆 ,1,1,8.0,https://movie.douban.com/subject/26835502/
生生长流 ,14,10,9.0,https://movie.douban.com/subject/1303471/
白夜 ,12,9,8.88888888888889,https://movie.douban.com/subject/1303561/
阿飞正传 ,26,23,8.608695652173912,https://movie.douban.com/subject/1305690/
瑞普·凡·温克尔的新娘 ,12,9,6.222222222222222,https://movie.douban.com/subject/26592040/
家族之苦 ,9,8,7.5,https://movie.douban.com/subject/26020796/
十诫 ,15,12,8.833333333333334,https://movie.douban.com/subject/1301252/
豹 ,20,16,9.0,https://movie.douban.com/subject/1293146/
我们是X ,5,5,8.0,https://movie.douban.com/subject/26679190/
饥饿海峡 ,9,6,8.333333333333334,https://movie.douban.com/subject/1305567/
莫西干回到故乡 ,9,8,7.0,https://movie.douban.com/subject/26356321/
着魔 ,18,15,8.8,https://movie.douban.com/subject/1297203/
濑户内海 ,12,10,6.8,https://movie.douban.com/subject/26362351/
麦秋 ,12,9,8.666666666666666,https://movie.douban.com/subject/1401842/
东京教父 ,18,17,7.529411764705882,https://movie.douban.com/subject/1310177/
Storm Hits Jacket,1,1,8.0,https://movie.douban.com/subject/26424985/
今夕何夕 ,7,6,8.666666666666666,https://movie.douban.com/subject/26316563/
秋刀鱼之味 ,17,14,9.142857142857142,https://movie.douban.com/subject/1294433/
魔兽 ,14,13,6.153846153846154,https://movie.douban.com/subject/2131940/
初恋这首情歌 ,12,11,6.7272727272727275,https://movie.douban.com/subject/25855071/
玩乐时间 ,19,17,9.411764705882353,https://movie.douban.com/subject/1303543/
各有少年时 ,7,6,6.333333333333333,https://movie.douban.com/subject/24874401/
索尔之子 ,16,14,7.714285714285714,https://movie.douban.com/subject/26353881/
流浪的迪潘 ,14,12,6.833333333333333,https://movie.douban.com/subject/26295860/
神父俱乐部 ,8,6,7.333333333333333,https://movie.douban.com/subject/26307442/
维多利亚 ,10,9,7.333333333333333,https://movie.douban.com/subject/26303865/
珍珠纽扣 ,7,7,8.571428571428571,https://movie.douban.com/subject/25802702/
午夜逃亡 ,9,7,7.428571428571429,https://movie.douban.com/subject/24716033/
堕落天使,18,15,8.0,https://movie.douban.com/subject/1298112/
神探,18,17,8.705882352941176,https://movie.douban.com/subject/2027938/
45周年 ,15,13,7.846153846153846,https://movie.douban.com/subject/25839662/
科洛弗道10号 ,12,11,6.909090909090909,https://movie.douban.com/subject/2977957/
祖与占 ,23,19,8.736842105263158,https://movie.douban.com/subject/1292338/
禁忌房间 ,8,6,7.666666666666667,https://movie.douban.com/subject/26304552/
再见歌舞伎町 ,4,4,7.0,https://movie.douban.com/subject/25777784/
师父,19,18,7.111111111111111,https://movie.douban.com/subject/25919910/
大空头 ,14,13,7.384615384615385,https://movie.douban.com/subject/26303622/
红鳉鱼 ,6,4,8.5,https://movie.douban.com/subject/26266892/
凉宫春日的忧郁2009 ,3,3,8.666666666666666,https://movie.douban.com/subject/21348026/
黑暗 光明 黑暗 ,12,10,8.2,https://movie.douban.com/subject/1422233/
食物 ,12,9,8.666666666666666,https://movie.douban.com/subject/1417042/
八恶人 ,21,19,8.210526315789474,https://movie.douban.com/subject/25787888/
荒野猎人 ,21,20,7.2,https://movie.douban.com/subject/5327268/
星球大战3：绝地归来 ,14,12,7.333333333333333,https://movie.douban.com/subject/1297151/
海街日记 ,17,15,7.866666666666666,https://movie.douban.com/subject/25895901/
老炮儿,26,24,7.166666666666667,https://movie.douban.com/subject/24751756/
扎布里斯基角 （再剪辑本） ,1,1,8.0,https://movie.douban.com/subject/21319114/
星球大战2：帝国反击战 ,15,13,7.6923076923076925,https://movie.douban.com/subject/1296528/
星球大战 ,17,15,7.733333333333333,https://movie.douban.com/subject/1293838/
性感炮弹飞车2013 剧场版 ,1,1,8.0,https://movie.douban.com/subject/25795305/
大路 ,24,22,8.818181818181818,https://movie.douban.com/subject/1292719/
大脑越狱 ,1,1,8.0,https://movie.douban.com/subject/26386191/
思悼 ,6,4,7.5,https://movie.douban.com/subject/25859495/
边境杀手 ,17,15,7.6,https://movie.douban.com/subject/25881247/
火星救援 ,23,22,7.909090909090909,https://movie.douban.com/subject/25864085/
头脑特工队 ,20,18,8.333333333333334,https://movie.douban.com/subject/10533913/
青空夏季篇 后篇：天地 ,1,1,8.0,https://movie.douban.com/subject/5167319/
一指城,2,2,8.0,https://movie.douban.com/subject/26581251/
水滴 ,9,8,7.5,https://movie.douban.com/subject/26613444/
咱们裸熊 第一季 ,5,4,8.5,https://movie.douban.com/subject/26528597/
饮食男女 ,22,21,8.0,https://movie.douban.com/subject/1291818/
四叠半神话大系 ,4,4,8.5,https://movie.douban.com/subject/4195678/
21世纪性爱指南 ,3,2,7.0,https://movie.douban.com/subject/3149755/
迷墙 ,18,16,8.625,https://movie.douban.com/subject/1296157/
早上好 ,6,5,6.8,https://movie.douban.com/subject/25872976/
GO!大暴走 ,6,6,7.0,https://movie.douban.com/subject/1307176/
寒枝雀静 ,15,14,7.285714285714286,https://movie.douban.com/subject/6521506/
对话的维度 ,14,13,9.076923076923077,https://movie.douban.com/subject/1464067/
疯狂的麦克斯4：狂暴之路 ,26,24,8.833333333333334,https://movie.douban.com/subject/3592854/
龙门客栈 ,16,13,7.846153846153846,https://movie.douban.com/subject/1459054/
去见瀑布 ,7,7,7.142857142857143,https://movie.douban.com/subject/25836152/
冬眠 ,17,16,7.875,https://movie.douban.com/subject/21770915/
恶之教典 ,12,11,6.545454545454546,https://movie.douban.com/subject/10537949/
梁知的精神世界,3,3,7.333333333333333,https://movie.douban.com/subject/25917963/
唯爱永生 ,18,16,7.5,https://movie.douban.com/subject/5265471/
海洋之歌 ,14,14,8.0,https://movie.douban.com/subject/11584019/
钢的琴,24,20,7.8,https://movie.douban.com/subject/4876722/
霍比特人3：五军之战 ,16,16,7.0,https://movie.douban.com/subject/2973079/
鸟人 ,27,25,7.68,https://movie.douban.com/subject/20438962/
功夫,27,25,8.16,https://movie.douban.com/subject/1291543/
敲开天堂的门 ,6,6,8.0,https://movie.douban.com/subject/1294138/
月刊少女野崎君 特典 ,1,1,8.0,https://movie.douban.com/subject/26035319/
苏州河,22,19,7.2631578947368425,https://movie.douban.com/subject/1299661/
一代宗师 ,24,20,7.9,https://movie.douban.com/subject/3821067/
高温VS排斥,1,1,8.0,https://movie.douban.com/subject/26298845/
深夜食堂3,1,1,8.0,https://movie.douban.com/subject/25958786/
消失的爱人 ,25,24,7.666666666666667,https://movie.douban.com/subject/21318488/
对不起青春 ,7,6,7.666666666666667,https://movie.douban.com/subject/25940269/
黑镜 第二季 ,15,14,8.428571428571429,https://movie.douban.com/subject/11502153/
杀手没有假期 ,19,16,7.5,https://movie.douban.com/subject/2044089/
马梗子的奇妙青春,1,1,8.0,https://movie.douban.com/subject/25899561/
星际穿越 ,25,22,7.454545454545454,https://movie.douban.com/subject/1889243/
探戈 ,13,12,9.666666666666666,https://movie.douban.com/subject/1299863/
围棋少年,3,3,9.333333333333334,https://movie.douban.com/subject/3278993/
交响情人梦 ,6,4,7.5,https://movie.douban.com/subject/1997685/
狩猎 ,24,21,8.476190476190476,https://movie.douban.com/subject/6985810/
彗星来的那一夜 ,17,16,7.625,https://movie.douban.com/subject/25807345/
月刊少女野崎君 ,2,2,8.0,https://movie.douban.com/subject/25850705/
铅笔头 ,1,1,8.0,https://movie.douban.com/subject/10553111/
最终星尘,1,1,8.0,https://movie.douban.com/subject/25975949/
自恋刑警 ,3,3,7.333333333333333,https://movie.douban.com/subject/4862211/
尖叫的经典 ,2,2,8.0,https://movie.douban.com/subject/1768647/
我要复仇 ,17,16,8.375,https://movie.douban.com/subject/1304026/
拯救地球！ ,2,2,8.0,https://movie.douban.com/subject/1303252/
广播时间 ,7,7,7.428571428571429,https://movie.douban.com/subject/1304626/
苦役列车 ,11,11,8.545454545454545,https://movie.douban.com/subject/7058117/
两小无猜 ,6,5,7.2,https://movie.douban.com/subject/1304942/
再见金华站,2,1,8.0,https://movie.douban.com/subject/11516701/
盗信情缘 ,11,11,7.454545454545454,https://movie.douban.com/subject/1292397/
西游记,6,6,9.0,https://movie.douban.com/subject/2156775/
哪吒闹海,20,18,8.444444444444445,https://movie.douban.com/subject/1307315/
宝莲灯,15,13,6.461538461538462,https://movie.douban.com/subject/1299643/
大闹天宫,16,13,9.076923076923077,https://movie.douban.com/subject/1418019/
布达佩斯大饭店 ,23,20,8.4,https://movie.douban.com/subject/11525673/
虎与龙SP ,3,3,8.666666666666666,https://movie.douban.com/subject/3118848/
明日边缘 ,23,21,7.809523809523809,https://movie.douban.com/subject/4746257/
BORDER,4,4,8.5,https://movie.douban.com/subject/25823110/
池袋西口公园 ,3,3,7.333333333333333,https://movie.douban.com/subject/1465284/
变幻的童话 ,1,1,8.0,https://movie.douban.com/subject/25895267/
我与德意志不得不说的那点破事Ⅰ：初见,1,1,8.0,https://movie.douban.com/subject/25894483/
动听的歌 离我远去,1,1,8.0,https://movie.douban.com/subject/25824663/
笑之大学 ,5,5,8.4,https://movie.douban.com/subject/1328665/
未成年,4,4,8.0,https://movie.douban.com/subject/1966951/
黄海 ,16,15,7.6,https://movie.douban.com/subject/3743114/
下妻物语 ,15,14,7.428571428571429,https://movie.douban.com/subject/1388175/
青春梦工场 ,14,13,6.923076923076923,https://movie.douban.com/subject/1323749/
截稿日 ,3,2,7.0,https://movie.douban.com/subject/5954051/
谋杀 ,2,2,7.0,https://movie.douban.com/subject/25721185/
樱时,1,1,8.0,https://movie.douban.com/subject/5915769/
联合作业,1,1,8.0,https://movie.douban.com/subject/6872264/
黑镜 第一季 ,18,16,8.625,https://movie.douban.com/subject/7054120/
烟花 ,9,8,7.25,https://movie.douban.com/subject/1308685/
神圣放逐乐队：停不下来的摇滚乐 ,1,1,8.0,https://movie.douban.com/subject/5332700/
同栖生活 ,7,7,7.428571428571429,https://movie.douban.com/subject/3986152/
白日焰火,22,19,7.7894736842105265,https://movie.douban.com/subject/21941804/
桃花期 ,1,1,8.0,https://movie.douban.com/subject/4862213/
天然子结构 ,11,11,5.818181818181818,https://movie.douban.com/subject/2042219/
桃花期 ,7,5,6.8,https://movie.douban.com/subject/6041222/
万物之道 ,2,1,8.0,https://movie.douban.com/subject/2355984/
白蛇,4,3,7.333333333333333,https://movie.douban.com/subject/2131887/
秦时明月之夜尽天明,2,2,8.0,https://movie.douban.com/subject/3151809/
秦时明月之百步飞剑,2,2,7.0,https://movie.douban.com/subject/3074717/
秦时明月之诸子百家,2,2,8.0,https://movie.douban.com/subject/4246437/
秦时明月之万里长城,2,2,8.0,https://movie.douban.com/subject/5951340/
总而言之 第二季 ,1,1,8.0,https://movie.douban.com/subject/21627801/
煎蛋饼 ,2,2,8.0,https://movie.douban.com/subject/24522640/
霍比特人2：史矛革之战 ,19,19,6.526315789473684,https://movie.douban.com/subject/11606328/
Endtrip,1,1,8.0,https://movie.douban.com/subject/25724884/
家族游戏 ,5,5,7.6,https://movie.douban.com/subject/21328704/
求婚大作战特别篇 ,4,4,8.5,https://movie.douban.com/subject/3168993/
求婚大作战 ,5,5,8.0,https://movie.douban.com/subject/2018131/
花样男子2 ,3,3,6.666666666666667,https://movie.douban.com/subject/1937077/
超大建筑狂想曲：迪拜塔 ,1,1,8.0,https://movie.douban.com/subject/11589779/
非凡工程狂想曲 第一季 ,1,1,8.0,https://movie.douban.com/subject/5183939/
伟大工程巡礼 ,1,1,8.0,https://movie.douban.com/subject/3138807/
国家地理.超大建筑狂想曲.希思罗机场 ,1,1,8.0,https://movie.douban.com/subject/6514139/
伟大工程巡礼：米约大桥 ,1,1,8.0,https://movie.douban.com/subject/5257960/
花样男子 ,4,4,7.0,https://movie.douban.com/subject/1465668/
冰雪奇缘 ,17,16,7.375,https://movie.douban.com/subject/4202982/
工程新典范 第一季 ,1,1,8.0,https://movie.douban.com/subject/4207749/
古代伟大工程巡礼：圣保罗大教堂 ,1,1,8.0,https://movie.douban.com/subject/5265489/
伟大工程巡礼：鸟巢 ,1,1,8.0,https://movie.douban.com/subject/4111485/
伟大工程巡礼：迪拜帆船酒店 ,1,1,8.0,https://movie.douban.com/subject/3918529/
指环王1：魔戒再现 ,24,20,8.2,https://movie.douban.com/subject/1291571/
指环王2：双塔奇兵 ,22,17,8.352941176470589,https://movie.douban.com/subject/1291572/
SPEC ,6,5,7.6,https://movie.douban.com/subject/4917705/
馒头日记,1,1,8.0,https://movie.douban.com/subject/25799487/
神探夏洛克  第二季 ,8,5,9.2,https://movie.douban.com/subject/6522269/
神探夏洛克 第一季 ,11,8,8.0,https://movie.douban.com/subject/3986493/
胜者即是正义2 ,8,6,8.666666666666666,https://movie.douban.com/subject/23997724/
勇士 ,13,12,8.0,https://movie.douban.com/subject/3217169/
无人区,20,17,8.0,https://movie.douban.com/subject/3804891/
安因冈 ,9,6,7.0,https://movie.douban.com/subject/24875629/
大歌唱家 ,5,4,8.5,https://movie.douban.com/subject/1966126/
入学考试,4,4,8.0,https://movie.douban.com/subject/24749076/
如月疑云 ,9,9,8.0,https://movie.douban.com/subject/2361826/
斗牛,15,14,7.714285714285714,https://movie.douban.com/subject/4009651/
浮生一日 ,10,8,8.0,https://movie.douban.com/subject/5387041/
玛丽和马克思 ,20,16,8.625,https://movie.douban.com/subject/3072124/
美丽人生 ,27,23,7.826086956521739,https://movie.douban.com/subject/1292063/
纸片战记 ,6,5,7.6,https://movie.douban.com/subject/11503013/
红高粱,26,23,8.0,https://movie.douban.com/subject/1306505/
落叶 ,5,4,8.0,https://movie.douban.com/subject/1947265/
遇人不熟 ,7,7,8.0,https://movie.douban.com/subject/1459148/
独自等待,15,13,7.384615384615385,https://movie.douban.com/subject/1308741/
月升王国 ,21,16,7.875,https://movie.douban.com/subject/5360889/
孤独的美食家 第一季 ,2,2,8.0,https://movie.douban.com/subject/7065168/
你丫闭嘴！ ,15,14,7.0,https://movie.douban.com/subject/1303815/
今泉慎太郎,3,3,8.0,https://movie.douban.com/subject/5908507/
古畑任三郎完结篇 重生之死 ,4,4,8.5,https://movie.douban.com/subject/10558405/
古畑任三郎 最后之舞 ,3,3,8.0,https://movie.douban.com/subject/10558406/
古畑任三郎 公平的杀人者 ,3,3,7.333333333333333,https://movie.douban.com/subject/5908508/
古畑任三郎 凶手是大使阁下 ,2,2,7.0,https://movie.douban.com/subject/3324459/
古畑任三郎 黑岩博士的恐怖 ,3,3,8.0,https://movie.douban.com/subject/5364960/
古畑任三郎 VS SMAP,3,3,8.666666666666666,https://movie.douban.com/subject/1441054/
古畑任三郎  消失的名侦探 ,3,3,7.333333333333333,https://movie.douban.com/subject/5364959/
古畑任三郎 微笑的袋鼠 ,3,3,7.333333333333333,https://movie.douban.com/subject/5364957/
古畑任三郎  暂时的分离 ,3,3,8.0,https://movie.douban.com/subject/5364958/
绅士刑警2 ,4,4,8.5,https://movie.douban.com/subject/1440973/
命运石之门剧场版：负荷领域的既视感 ,2,2,7.0,https://movie.douban.com/subject/6844861/
半泽直树 ,7,7,8.0,https://movie.douban.com/subject/24697949/
恐怖直播 ,17,17,8.117647058823529,https://movie.douban.com/subject/21360417/
微不足道 ,8,7,8.285714285714286,https://movie.douban.com/subject/1937257/
盲山,14,13,7.846153846153846,https://movie.douban.com/subject/2063528/
总而言之 第一季 ,4,4,9.0,https://movie.douban.com/subject/10440112/
深夜食堂2,3,3,7.333333333333333,https://movie.douban.com/subject/6796133/
深夜食堂,5,5,9.2,https://movie.douban.com/subject/3991933/
空气人偶 ,15,13,7.6923076923076925,https://movie.douban.com/subject/3534824/
非常突然,11,9,8.444444444444445,https://movie.douban.com/subject/1299782/
胜者即是正义SP ,8,7,7.714285714285714,https://movie.douban.com/subject/21332518/
胜者即是正义 ,10,7,8.857142857142858,https://movie.douban.com/subject/10491666/
秀你悲伤的爱 ,6,5,6.8,https://movie.douban.com/subject/1979066/
常开野蔷薇 ,4,4,7.5,https://movie.douban.com/subject/4030416/
南极料理人 ,10,9,6.888888888888889,https://movie.douban.com/subject/3399559/
绅士刑警1 ,6,5,8.4,https://movie.douban.com/subject/1440971/
鸭子和野鸭子的投币式自动存放柜 ,5,4,7.5,https://movie.douban.com/subject/2042186/
